wid,year,k,alpha,psi,spell,freq,fid,move,comp
9367,5,3,0.0,-0.3487556955170447,5,1,52,True,-0.034056217331020044
9368,1,6,-0.43072729929545756,0.3487556955170447,1,2,112,False,2.367162952785698
9368,2,6,-0.43072729929545756,0.3487556955170447,1,2,112,False,1.6409505211894158
9368,3,1,-0.43072729929545756,-0.9084578685373851,2,3,21,True,-1.9358826415929404
9368,4,1,-0.43072729929545756,-0.9084578685373851,2,3,21,False,-0.4511585619890931
9368,5,1,-0.43072729929545756,-0.9084578685373851,2,3,21,False,-0.5141125449178544
9369,1,1,0.0,-0.9084578685373851,1,3,25,False,-0.04618982371290392
9369,2,1,0.0,-0.9084578685373851,1,3,25,False,-0.03482648676671729
9369,3,1,0.0,-0.9084578685373851,1,3,25,False,-0.08147548464127208
9369,4,6,0.0,0.3487556955170447,2,1,122,True,1.5375942398720084
9369,5,3,0.0,-0.3487556955170447,3,1,52,True,-0.7719766073416042
9370,1,2,0.967421566101701,-0.6045853465832371,1,2,31,False,0.38638290076549797
9370,2,2,0.967421566101701,-0.6045853465832371,1,2,31,False,0.8889759236077629
9370,3,6,0.967421566101701,0.3487556955170447,2,2,105,True,1.3505511759148505
9370,4,6,0.967421566101701,0.3487556955170447,2,2,105,False,0.9887303062753099
9370,5,8,0.967421566101701,0.9084578685373853,3,1,148,True,0.9849620897327288
9371,1,3,0.0,-0.3487556955170447,1,1,54,False,-1.7201258325835203
9371,2,1,0.0,-0.9084578685373851,2,1,14,True,-0.3681773213963945
9371,3,0,0.0,-1.335177736118937,3,3,4,True,-0.7124951923188954
9371,4,0,0.0,-1.335177736118937,3,3,4,False,0.3751665833280422
9371,5,0,0.0,-1.335177736118937,3,3,4,False,-2.691870836037785
9372,1,0,0.0,-1.335177736118937,1,2,9,False,-2.590015070432791
9372,2,0,0.0,-1.335177736118937,1,2,9,False,-3.6754131005743806
9372,3,0,0.0,-1.335177736118937,2,3,1,True,-1.339184655999287
9372,4,0,0.0,-1.335177736118937,2,3,1,False,-2.2054482243524816
9372,5,0,0.0,-1.335177736118937,2,3,1,False,0.5586264214939143
9373,1,6,0.967421566101701,0.3487556955170447,1,1,109,False,3.066609957696744
9373,2,6,0.967421566101701,0.3487556955170447,2,2,122,True,-0.2072188521501468
9373,3,6,0.967421566101701,0.3487556955170447,2,2,122,False,3.2605022881859895
9373,4,5,0.967421566101701,0.11418529432142824,3,1,92,True,0.293248683075905
9373,5,5,0.967421566101701,0.11418529432142824,4,1,98,True,0.98259487480471
9374,1,7,0.967421566101701,0.6045853465832371,1,1,132,False,2.293678391176612
9374,2,7,0.967421566101701,0.6045853465832371,2,1,125,True,0.8189043985555913
9374,3,9,0.967421566101701,1.3351777361189363,3,1,179,True,3.4628763140783265
9374,4,8,0.967421566101701,0.9084578685373853,4,2,165,True,2.3532125865886337
9374,5,8,0.967421566101701,0.9084578685373853,4,2,165,False,2.0835847906986156
9375,1,2,-0.43072729929545756,-0.6045853465832371,1,2,32,False,-2.801065631324927
9375,2,2,-0.43072729929545756,-0.6045853465832371,1,2,32,False,-1.039615323268203
9375,3,1,-0.43072729929545756,-0.9084578685373851,2,3,14,True,-0.7502993176463765
9375,4,1,-0.43072729929545756,-0.9084578685373851,2,3,14,False,-3.2979295865649103
9375,5,1,-0.43072729929545756,-0.9084578685373851,2,3,14,False,-1.7747398639331329
9376,1,8,0.967421566101701,0.9084578685373853,1,5,158,False,2.4695352203463
9376,2,8,0.967421566101701,0.9084578685373853,1,5,158,False,1.674518702163021
9376,3,8,0.967421566101701,0.9084578685373853,1,5,158,False,2.413229549953725
9376,4,8,0.967421566101701,0.9084578685373853,1,5,158,False,2.8975769285536064
9376,5,8,0.967421566101701,0.9084578685373853,1,5,158,False,0.5367407424357735
9377,1,4,0.0,-0.11418529432142838,1,2,63,False,0.08832717302384857
9377,2,4,0.0,-0.11418529432142838,1,2,63,False,-0.4412095384147469
9377,3,9,0.0,1.3351777361189363,2,1,183,True,1.9508256155879007
9377,4,9,0.0,1.3351777361189363,3,1,176,True,1.0424288946408065
9377,5,5,0.0,0.11418529432142824,4,1,89,True,0.040512311921358235
9378,1,0,0.0,-1.335177736118937,1,1,1,False,-1.3282979765740839
9378,2,4,0.0,-0.11418529432142838,2,2,67,True,-1.3602555198729596
9378,3,4,0.0,-0.11418529432142838,2,2,67,False,0.3279603996452246
9378,4,2,0.0,-0.6045853465832371,3,1,29,True,-2.6035511991285043
9378,5,1,0.0,-0.9084578685373851,4,1,26,True,-0.6485397079404094
9379,1,6,0.967421566101701,0.3487556955170447,1,1,121,False,1.9996496831062316
9379,2,5,0.967421566101701,0.11418529432142824,2,3,94,True,0.33721529686446916
9379,3,5,0.967421566101701,0.11418529432142824,2,3,94,False,1.0987618385999276
9379,4,5,0.967421566101701,0.11418529432142824,2,3,94,False,0.9274643021423048
9379,5,9,0.967421566101701,1.3351777361189363,3,1,183,True,2.1524326387552004
9380,1,6,-0.43072729929545756,0.3487556955170447,1,1,117,False,0.2583742060576947
9380,2,0,-0.43072729929545756,-1.335177736118937,2,2,0,True,-1.81411658852791
9380,3,0,-0.43072729929545756,-1.335177736118937,2,2,0,False,-1.8702725742066013
9380,4,0,-0.43072729929545756,-1.335177736118937,3,1,10,True,-0.9495615284019027
9380,5,2,-0.43072729929545756,-0.6045853465832371,4,1,38,True,0.219725854579228
9381,1,8,0.43072729929545744,0.9084578685373853,1,1,159,False,1.582729805873767
9381,2,7,0.43072729929545744,0.6045853465832371,2,1,129,True,2.348707341772264
9381,3,4,0.43072729929545744,-0.11418529432142838,3,2,78,True,-0.75873952801532
9381,4,4,0.43072729929545744,-0.11418529432142838,3,2,78,False,0.433462938019454
9381,5,4,0.43072729929545744,-0.11418529432142838,4,1,67,True,1.560749565732294
9382,1,9,0.967421566101701,1.3351777361189363,1,2,173,False,1.8509697000093666
9382,2,9,0.967421566101701,1.3351777361189363,1,2,173,False,1.913522560595164
9382,3,8,0.967421566101701,0.9084578685373853,2,1,149,True,0.8353881590735861
9382,4,6,0.967421566101701,0.3487556955170447,3,1,109,True,2.094846443581107
9382,5,5,0.967421566101701,0.11418529432142824,4,1,86,True,2.121382829187213
9383,1,4,0.0,-0.11418529432142838,1,1,73,False,1.5842233817116733
9383,2,4,0.0,-0.11418529432142838,2,1,66,True,0.33820415312387014
9383,3,2,0.0,-0.6045853465832371,3,1,35,True,-0.33234512834344165
9383,4,5,0.0,0.11418529432142824,4,1,95,True,1.6003746551980846
9383,5,1,0.0,-0.9084578685373851,5,1,21,True,-1.3086585323399542
9384,1,3,0.43072729929545744,-0.3487556955170447,1,1,48,False,-0.5624078881673924
9384,2,2,0.43072729929545744,-0.6045853465832371,2,1,38,True,-0.12627456477809343
9384,3,7,0.43072729929545744,0.6045853465832371,3,2,125,True,0.18223149727391041
9384,4,7,0.43072729929545744,0.6045853465832371,3,2,125,False,-0.2620517353346985
9384,5,8,0.43072729929545744,0.9084578685373853,4,1,148,True,0.5433119879676941
9385,1,7,0.0,0.6045853465832371,1,3,123,False,0.950194774250376
9385,2,7,0.0,0.6045853465832371,1,3,123,False,2.1984509516990665
9385,3,7,0.0,0.6045853465832371,1,3,123,False,1.0154685246734747
9385,4,9,0.0,1.3351777361189363,2,2,177,True,1.1876277753821183
9385,5,9,0.0,1.3351777361189363,2,2,177,False,1.6902182836562754
9386,1,7,0.43072729929545744,0.6045853465832371,1,1,125,False,1.3056900784997638
9386,2,6,0.43072729929545744,0.3487556955170447,2,4,111,True,1.2176668702503421
9386,3,6,0.43072729929545744,0.3487556955170447,2,4,111,False,1.515265439287575
9386,4,6,0.43072729929545744,0.3487556955170447,2,4,111,False,0.7112200834429256
9386,5,6,0.43072729929545744,0.3487556955170447,2,4,111,False,0.8540759222178602
9387,1,1,0.43072729929545744,-0.9084578685373851,1,5,17,False,-1.161590944252769
9387,2,1,0.43072729929545744,-0.9084578685373851,1,5,17,False,-1.4066098278231842
9387,3,1,0.43072729929545744,-0.9084578685373851,1,5,17,False,-0.3057410386872827
9387,4,1,0.43072729929545744,-0.9084578685373851,1,5,17,False,-1.4241856745591468
9387,5,1,0.43072729929545744,-0.9084578685373851,1,5,17,False,-1.795522511941818
9388,1,2,0.967421566101701,-0.6045853465832371,1,1,37,False,-0.4826530995763493
9388,2,8,0.967421566101701,0.9084578685373853,2,1,162,True,2.205282971565047
9388,3,9,0.967421566101701,1.3351777361189363,3,2,188,True,1.495299834220004
9388,4,9,0.967421566101701,1.3351777361189363,3,2,188,False,3.408622129321311
9388,5,9,0.967421566101701,1.3351777361189363,4,1,180,True,1.0475264440195067
9389,1,9,0.43072729929545744,1.3351777361189363,1,1,171,False,0.8535291277043512
9389,2,9,0.43072729929545744,1.3351777361189363,2,1,194,True,2.3311153432412866
9389,3,8,0.43072729929545744,0.9084578685373853,3,1,162,True,1.093145749513665
9389,4,9,0.43072729929545744,1.3351777361189363,4,2,183,True,3.5978067429483174
9389,5,9,0.43072729929545744,1.3351777361189363,4,2,183,False,2.5254252213761585
9390,1,8,0.967421566101701,0.9084578685373853,1,2,167,False,0.8674783788574183
9390,2,8,0.967421566101701,0.9084578685373853,1,2,167,False,0.9112625105343914
9390,3,4,0.967421566101701,-0.11418529432142838,2,1,73,True,-0.6323554115984165
9390,4,5,0.967421566101701,0.11418529432142824,3,2,99,True,0.9880506910511586
9390,5,5,0.967421566101701,0.11418529432142824,3,2,99,False,0.8260588428959507
9391,1,6,-0.43072729929545756,0.3487556955170447,1,3,107,False,0.07308699085296491
9391,2,6,-0.43072729929545756,0.3487556955170447,1,3,107,False,0.4375481045236136
9391,3,6,-0.43072729929545756,0.3487556955170447,1,3,107,False,-0.37838403056126696
9391,4,1,-0.43072729929545756,-0.9084578685373851,2,1,19,True,-1.0173595980484298
9391,5,4,-0.43072729929545756,-0.11418529432142838,3,1,67,True,-2.654695133246393
9392,1,7,0.43072729929545744,0.6045853465832371,1,3,139,False,-0.6951230011451104
9392,2,7,0.43072729929545744,0.6045853465832371,1,3,139,False,0.2049920827434356
9392,3,7,0.43072729929545744,0.6045853465832371,1,3,139,False,0.31104400041387725
9392,4,6,0.43072729929545744,0.3487556955170447,2,2,117,True,1.3574848812729319
9392,5,6,0.43072729929545744,0.3487556955170447,2,2,117,False,0.23481944411703004
9393,1,6,0.967421566101701,0.3487556955170447,1,2,110,False,2.5325982192222805
9393,2,6,0.967421566101701,0.3487556955170447,1,2,110,False,0.05165364609198786
9393,3,9,0.967421566101701,1.3351777361189363,2,1,181,True,2.1024553491788467
9393,4,7,0.967421566101701,0.6045853465832371,3,1,124,True,1.1919244400787623
9393,5,7,0.967421566101701,0.6045853465832371,4,1,129,True,2.409805812951302
9394,1,8,0.43072729929545744,0.9084578685373853,1,1,168,False,0.5323537830220906
9394,2,7,0.43072729929545744,0.6045853465832371,2,1,143,True,1.2737286213590242
9394,3,8,0.43072729929545744,0.9084578685373853,3,2,153,True,0.41152382071416194
9394,4,8,0.43072729929545744,0.9084578685373853,3,2,153,False,0.27733816065463346
9394,5,4,0.43072729929545744,-0.11418529432142838,4,1,64,True,-1.3869927001248346
9395,1,1,-0.43072729929545756,-0.9084578685373851,1,1,20,False,-1.2739546391593262
9395,2,1,-0.43072729929545756,-0.9084578685373851,2,1,22,True,-1.8175611831175176
9395,3,2,-0.43072729929545756,-0.6045853465832371,3,1,40,True,0.6192746929902568
9395,4,1,-0.43072729929545756,-0.9084578685373851,4,1,22,True,-1.6361304287204184
9395,5,2,-0.43072729929545756,-0.6045853465832371,5,1,42,True,-2.6202219795804806
9396,1,8,0.967421566101701,0.9084578685373853,1,2,167,False,1.7065278356755142
9396,2,8,0.967421566101701,0.9084578685373853,1,2,167,False,1.5370666541801583
9396,3,6,0.967421566101701,0.3487556955170447,2,1,106,True,-0.3737155274513153
9396,4,7,0.967421566101701,0.6045853465832371,3,1,133,True,0.5309728495655106
9396,5,9,0.967421566101701,1.3351777361189363,4,1,175,True,0.19232668074327108
9397,1,5,0.43072729929545744,0.11418529432142824,1,5,90,False,-0.5410906380907425
9397,2,5,0.43072729929545744,0.11418529432142824,1,5,90,False,0.6883711524970596
9397,3,5,0.43072729929545744,0.11418529432142824,1,5,90,False,1.8197044474550708
9397,4,5,0.43072729929545744,0.11418529432142824,1,5,90,False,1.1831387468652048
9397,5,5,0.43072729929545744,0.11418529432142824,1,5,90,False,0.1249186525258007
9398,1,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,0.2974849859585782
9398,2,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-1.3321640033935145
9398,3,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-0.9466054974993335
9398,4,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-1.180635798206352
9398,5,3,-0.43072729929545756,-0.3487556955170447,2,1,50,True,-0.3661347442537652
9399,1,4,0.967421566101701,-0.11418529432142838,1,1,77,False,-0.9109302687754559
9399,2,9,0.967421566101701,1.3351777361189363,2,1,183,True,1.7037391773508053
9399,3,9,0.967421566101701,1.3351777361189363,3,2,181,True,1.8158344530026325
9399,4,9,0.967421566101701,1.3351777361189363,3,2,181,False,2.3309029718628067
9399,5,8,0.967421566101701,0.9084578685373853,4,1,148,True,3.058043234199621
9400,1,7,-0.43072729929545756,0.6045853465832371,1,1,130,False,0.5229880885225345
9400,2,6,-0.43072729929545756,0.3487556955170447,2,2,122,True,-0.7214454369889705
9400,3,6,-0.43072729929545756,0.3487556955170447,2,2,122,False,-0.40907912672720675
9400,4,2,-0.43072729929545756,-0.6045853465832371,3,2,41,True,-1.8796103665422415
9400,5,2,-0.43072729929545756,-0.6045853465832371,3,2,41,False,-0.2051443934400483
9401,1,3,0.0,-0.3487556955170447,1,2,54,False,0.22898915369547562
9401,2,3,0.0,-0.3487556955170447,1,2,54,False,-0.222089113218793
9401,3,4,0.0,-0.11418529432142838,2,3,62,True,1.0250148721449714
9401,4,4,0.0,-0.11418529432142838,2,3,62,False,-0.3766114227654855
9401,5,4,0.0,-0.11418529432142838,2,3,62,False,1.4126674945807385
9402,1,2,0.0,-0.6045853465832371,1,4,34,False,-0.35127720448435656
9402,2,2,0.0,-0.6045853465832371,1,4,34,False,-2.155698457110214
9402,3,2,0.0,-0.6045853465832371,1,4,34,False,-0.7095748033956821
9402,4,2,0.0,-0.6045853465832371,1,4,34,False,-1.4044074130656448
9402,5,5,0.0,0.11418529432142824,2,1,96,True,0.41673653718205794
9403,1,7,0.0,0.6045853465832371,1,1,128,False,-0.007811114476263037
9403,2,9,0.0,1.3351777361189363,2,1,191,True,1.1472176263853007
9403,3,6,0.0,0.3487556955170447,3,2,109,True,0.30673949970526165
9403,4,6,0.0,0.3487556955170447,3,2,109,False,0.07840783437634763
9403,5,8,0.0,0.9084578685373853,4,1,160,True,-0.9345888366084815
9404,1,6,0.967421566101701,0.3487556955170447,1,1,109,False,0.190424212058935
9404,2,9,0.967421566101701,1.3351777361189363,2,3,188,True,2.9984690731095416
9404,3,9,0.967421566101701,1.3351777361189363,2,3,188,False,2.655087855317635
9404,4,9,0.967421566101701,1.3351777361189363,2,3,188,False,2.1572727089074983
9404,5,8,0.967421566101701,0.9084578685373853,3,1,165,True,3.610033843240153
9405,1,3,-0.43072729929545756,-0.3487556955170447,1,1,57,False,-0.030465254876268166
9405,2,1,-0.43072729929545756,-0.9084578685373851,2,1,17,True,-0.30360699589194207
9405,3,1,-0.43072729929545756,-0.9084578685373851,3,3,22,True,-2.9924970156740747
9405,4,1,-0.43072729929545756,-0.9084578685373851,3,3,22,False,-1.85045550765407
9405,5,1,-0.43072729929545756,-0.9084578685373851,3,3,22,False,-2.001196357924826
9406,1,9,0.967421566101701,1.3351777361189363,1,1,192,False,1.8225306087883624
9406,2,9,0.967421566101701,1.3351777361189363,2,3,178,True,1.1736575879899709
9406,3,9,0.967421566101701,1.3351777361189363,2,3,178,False,2.7312979426625694
9406,4,9,0.967421566101701,1.3351777361189363,2,3,178,False,1.030067932396773
9406,5,9,0.967421566101701,1.3351777361189363,3,1,173,True,1.6528116979093066
9407,1,8,0.0,0.9084578685373853,1,1,165,False,0.6056363548797419
9407,2,7,0.0,0.6045853465832371,2,2,131,True,1.671358391021054
9407,3,7,0.0,0.6045853465832371,2,2,131,False,1.3591350705526022
9407,4,7,0.0,0.6045853465832371,3,2,129,True,-1.188119037163922
9407,5,7,0.0,0.6045853465832371,3,2,129,False,2.0881375321686333
9408,1,3,-0.43072729929545756,-0.3487556955170447,1,1,55,False,-1.8840724131616433
9408,2,2,-0.43072729929545756,-0.6045853465832371,2,2,40,True,-1.025545434028975
9408,3,2,-0.43072729929545756,-0.6045853465832371,2,2,40,False,-0.08496052694105916
9408,4,7,-0.43072729929545756,0.6045853465832371,3,2,135,True,-0.8674688176913987
9408,5,7,-0.43072729929545756,0.6045853465832371,3,2,135,False,0.6310247220933167
9409,1,9,0.967421566101701,1.3351777361189363,1,2,180,False,2.6298606803302564
9409,2,9,0.967421566101701,1.3351777361189363,1,2,180,False,2.744219718003606
9409,3,7,0.967421566101701,0.6045853465832371,2,3,141,True,2.7060007071034216
9409,4,7,0.967421566101701,0.6045853465832371,2,3,141,False,0.2990531173503179
9409,5,7,0.967421566101701,0.6045853465832371,2,3,141,False,1.8507062355251434
9410,1,1,-0.43072729929545756,-0.9084578685373851,1,2,25,False,-0.12043278680074443
9410,2,1,-0.43072729929545756,-0.9084578685373851,1,2,25,False,1.4704061678879532
9410,3,4,-0.43072729929545756,-0.11418529432142838,2,1,70,True,-0.20689437677086175
9410,4,0,-0.43072729929545756,-1.335177736118937,3,2,5,True,-1.2397312388598647
9410,5,0,-0.43072729929545756,-1.335177736118937,3,2,5,False,-2.474594753832746
9411,1,6,0.967421566101701,0.3487556955170447,1,3,118,False,2.200748356197964
9411,2,6,0.967421566101701,0.3487556955170447,1,3,118,False,0.4915532989310414
9411,3,6,0.967421566101701,0.3487556955170447,1,3,118,False,1.0105584403005914
9411,4,4,0.967421566101701,-0.11418529432142838,2,2,76,True,3.152479292016163
9411,5,4,0.967421566101701,-0.11418529432142838,2,2,76,False,0.6610888070055262
9412,1,4,-0.43072729929545756,-0.11418529432142838,1,1,80,False,-1.9265046438780162
9412,2,1,-0.43072729929545756,-0.9084578685373851,2,1,21,True,-2.513636011615888
9412,3,4,-0.43072729929545756,-0.11418529432142838,3,1,77,True,-0.6119056774053756
9412,4,1,-0.43072729929545756,-0.9084578685373851,4,1,16,True,-2.845187732256908
9412,5,2,-0.43072729929545756,-0.6045853465832371,5,1,31,True,0.18939351999360077
9413,1,1,-0.43072729929545756,-0.9084578685373851,1,2,20,False,-1.8148271797097417
9413,2,1,-0.43072729929545756,-0.9084578685373851,1,2,20,False,-0.8578021283035664
9413,3,5,-0.43072729929545756,0.11418529432142824,2,1,87,True,-1.7958252114323052
9413,4,5,-0.43072729929545756,0.11418529432142824,3,2,88,True,-1.939843723401565
9413,5,5,-0.43072729929545756,0.11418529432142824,3,2,88,False,-1.0747944232824151
9414,1,1,0.43072729929545744,-0.9084578685373851,1,1,14,False,0.3107573129877434
9414,2,1,0.43072729929545744,-0.9084578685373851,2,2,24,True,-1.7849711448215622
9414,3,1,0.43072729929545744,-0.9084578685373851,2,2,24,False,0.2612476054961926
9414,4,4,0.43072729929545744,-0.11418529432142838,3,2,78,True,1.2086126928942535
9414,5,4,0.43072729929545744,-0.11418529432142838,3,2,78,False,-2.021971894304068
9415,1,7,-0.43072729929545756,0.6045853465832371,1,3,144,False,0.0685351519568148
9415,2,7,-0.43072729929545756,0.6045853465832371,1,3,144,False,0.462164120589662
9415,3,7,-0.43072729929545756,0.6045853465832371,1,3,144,False,1.3737889234565015
9415,4,4,-0.43072729929545756,-0.11418529432142838,2,1,78,True,-1.8264440440082346
9415,5,0,-0.43072729929545756,-1.335177736118937,3,1,7,True,0.05221444169828482
9416,1,0,-0.43072729929545756,-1.335177736118937,1,1,9,False,-0.7671784671563444
9416,2,1,-0.43072729929545756,-0.9084578685373851,2,1,18,True,-0.6350696495114303
9416,3,1,-0.43072729929545756,-0.9084578685373851,3,2,26,True,-1.7941793062040263
9416,4,1,-0.43072729929545756,-0.9084578685373851,3,2,26,False,-0.16968270089517756
9416,5,7,-0.43072729929545756,0.6045853465832371,4,1,124,True,-0.5555382657141277
9417,1,8,0.43072729929545744,0.9084578685373853,1,2,168,False,1.8077096236322334
9417,2,8,0.43072729929545744,0.9084578685373853,1,2,168,False,0.8303248741036081
9417,3,8,0.43072729929545744,0.9084578685373853,2,3,162,True,0.8187656180915345
9417,4,8,0.43072729929545744,0.9084578685373853,2,3,162,False,1.1215206290560176
9417,5,8,0.43072729929545744,0.9084578685373853,2,3,162,False,0.7323572919660087
9418,1,3,-0.43072729929545756,-0.3487556955170447,1,1,51,False,-0.7145721698681436
9418,2,0,-0.43072729929545756,-1.335177736118937,2,1,1,True,-1.9244331258859475
9418,3,5,-0.43072729929545756,0.11418529432142824,3,1,90,True,-1.4444252049121964
9418,4,6,-0.43072729929545756,0.3487556955170447,4,2,117,True,-1.7439965238921828
9418,5,6,-0.43072729929545756,0.3487556955170447,4,2,117,False,0.9146451526391153
9419,1,7,0.967421566101701,0.6045853465832371,1,1,134,False,1.0687136139458093
9419,2,8,0.967421566101701,0.9084578685373853,2,1,164,True,2.0437200228141075
9419,3,6,0.967421566101701,0.3487556955170447,3,1,110,True,1.56691409353621
9419,4,8,0.967421566101701,0.9084578685373853,4,2,160,True,2.3389235719615824
9419,5,8,0.967421566101701,0.9084578685373853,4,2,160,False,1.009660257326162
9420,1,4,-0.43072729929545756,-0.11418529432142838,1,1,67,False,0.4152516760281302
9420,2,4,-0.43072729929545756,-0.11418529432142838,2,1,64,True,-1.8321432042697252
9420,3,0,-0.43072729929545756,-1.335177736118937,3,1,9,True,-2.393510644296108
9420,4,2,-0.43072729929545756,-0.6045853465832371,4,2,27,True,-0.4273558084601653
9420,5,2,-0.43072729929545756,-0.6045853465832371,4,2,27,False,0.1371380959170776
9421,1,9,0.43072729929545744,1.3351777361189363,1,4,188,False,2.1384180026225357
9421,2,9,0.43072729929545744,1.3351777361189363,1,4,188,False,3.046968624368235
9421,3,9,0.43072729929545744,1.3351777361189363,1,4,188,False,2.6103332306886777
9421,4,9,0.43072729929545744,1.3351777361189363,1,4,188,False,0.9994526347245427
9421,5,8,0.43072729929545744,0.9084578685373853,2,1,166,True,1.654459480387827
9422,1,8,0.967421566101701,0.9084578685373853,1,2,154,False,3.0598426207540554
9422,2,8,0.967421566101701,0.9084578685373853,1,2,154,False,3.360262210198509
9422,3,8,0.967421566101701,0.9084578685373853,2,2,166,True,0.31117949166235936
9422,4,8,0.967421566101701,0.9084578685373853,2,2,166,False,3.123724845805902
9422,5,9,0.967421566101701,1.3351777361189363,3,1,190,True,2.8485578256450723
9423,1,3,0.43072729929545744,-0.3487556955170447,1,1,60,False,1.2780614028135586
9423,2,5,0.43072729929545744,0.11418529432142824,2,1,92,True,1.662017997792086
9423,3,7,0.43072729929545744,0.6045853465832371,3,2,144,True,1.1463370579314873
9423,4,7,0.43072729929545744,0.6045853465832371,3,2,144,False,2.106059047237995
9423,5,9,0.43072729929545744,1.3351777361189363,4,1,170,True,3.03480350991644
9424,1,3,0.0,-0.3487556955170447,1,2,43,False,1.0171592237767861
9424,2,3,0.0,-0.3487556955170447,1,2,43,False,-1.3970266737817474
9424,3,8,0.0,0.9084578685373853,2,3,159,True,1.327113647430028
9424,4,8,0.0,0.9084578685373853,2,3,159,False,0.5825596303614767
9424,5,8,0.0,0.9084578685373853,2,3,159,False,0.23391771514154924
9425,1,3,-0.43072729929545756,-0.3487556955170447,1,2,45,False,-1.0261099071828825
9425,2,3,-0.43072729929545756,-0.3487556955170447,1,2,45,False,-0.7865207444307543
9425,3,8,-0.43072729929545756,0.9084578685373853,2,1,160,True,0.21401639988371074
9425,4,8,-0.43072729929545756,0.9084578685373853,3,2,155,True,-0.5555273166475185
9425,5,8,-0.43072729929545756,0.9084578685373853,3,2,155,False,-1.0493239115443316
9426,1,5,0.0,0.11418529432142824,1,2,99,False,0.6453933052713423
9426,2,5,0.0,0.11418529432142824,1,2,99,False,-1.1529066384480102
9426,3,7,0.0,0.6045853465832371,2,1,129,True,1.9056188427300658
9426,4,7,0.0,0.6045853465832371,3,1,138,True,-0.22409330828831842
9426,5,3,0.0,-0.3487556955170447,4,1,50,True,-0.32594923313809876
9427,1,7,0.43072729929545744,0.6045853465832371,1,1,123,False,1.3522390083789744
9427,2,3,0.43072729929545744,-0.3487556955170447,2,2,59,True,0.020473247203781166
9427,3,3,0.43072729929545744,-0.3487556955170447,2,2,59,False,0.640110197064047
9427,4,2,0.43072729929545744,-0.6045853465832371,3,2,39,True,-1.7861903286042773
9427,5,2,0.43072729929545744,-0.6045853465832371,3,2,39,False,-0.0656007167980379
9428,1,3,0.967421566101701,-0.3487556955170447,1,1,58,False,1.3592193314692524
9428,2,7,0.967421566101701,0.6045853465832371,2,1,125,True,1.3800859500661071
9428,3,6,0.967421566101701,0.3487556955170447,3,1,116,True,1.3565786611947044
9428,4,5,0.967421566101701,0.11418529432142824,4,1,101,True,1.9073099780638842
9428,5,7,0.967421566101701,0.6045853465832371,5,1,127,True,1.9523698803224363
9429,1,6,0.43072729929545744,0.3487556955170447,1,1,115,False,-0.7523368631762788
9429,2,6,0.43072729929545744,0.3487556955170447,2,4,114,True,0.7950701691986194
9429,3,6,0.43072729929545744,0.3487556955170447,2,4,114,False,-1.6116953549052788
9429,4,6,0.43072729929545744,0.3487556955170447,2,4,114,False,-1.0097765460124168
9429,5,6,0.43072729929545744,0.3487556955170447,2,4,114,False,0.4210816384931822
9430,1,4,0.43072729929545744,-0.11418529432142838,1,1,61,False,0.383561867069611
9430,2,8,0.43072729929545744,0.9084578685373853,2,1,168,True,1.0505063918752793
9430,3,9,0.43072729929545744,1.3351777361189363,3,1,191,True,3.038964722104592
9430,4,9,0.43072729929545744,1.3351777361189363,4,1,191,False,0.8332154292699563
9430,5,7,0.43072729929545744,0.6045853465832371,5,1,130,True,0.7597306632979843
9431,1,8,0.43072729929545744,0.9084578685373853,1,1,148,False,1.0413286120583298
9431,2,9,0.43072729929545744,1.3351777361189363,2,4,185,True,0.7988901090237859
9431,3,9,0.43072729929545744,1.3351777361189363,2,4,185,False,1.5210071153804015
9431,4,9,0.43072729929545744,1.3351777361189363,2,4,185,False,1.96558898709968
9431,5,9,0.43072729929545744,1.3351777361189363,2,4,185,False,1.8983959458231758
9432,1,0,-0.43072729929545756,-1.335177736118937,1,1,10,False,-0.5732580138878995
9432,2,1,-0.43072729929545756,-0.9084578685373851,2,1,20,True,-1.3629729669798867
9432,3,5,-0.43072729929545756,0.11418529432142824,3,2,81,True,-0.1600945704669459
9432,4,5,-0.43072729929545756,0.11418529432142824,3,2,81,False,-0.5645201838486531
9432,5,4,-0.43072729929545756,-0.11418529432142838,4,1,70,True,-0.7774908317207158
9433,1,4,-0.43072729929545756,-0.11418529432142838,1,2,79,False,0.6016894452768151
9433,2,4,-0.43072729929545756,-0.11418529432142838,1,2,79,False,0.3534886231447769
9433,3,4,-0.43072729929545756,-0.11418529432142838,2,1,80,True,-3.1071183979036565
9433,4,1,-0.43072729929545756,-0.9084578685373851,3,2,22,True,0.5815726267722718
9433,5,1,-0.43072729929545756,-0.9084578685373851,3,2,22,False,-2.257164728532356
9434,1,0,-0.43072729929545756,-1.335177736118937,1,1,10,False,-2.9968862135971897
9434,2,0,-0.43072729929545756,-1.335177736118937,2,1,10,False,-1.456747345048625
9434,3,2,-0.43072729929545756,-0.6045853465832371,3,3,40,True,-0.923997009597155
9434,4,2,-0.43072729929545756,-0.6045853465832371,3,3,40,False,-0.40440459519914684
